polis_rank,bridging_rank,approval_rate,polis_score,bridging_score,comment
947,529,36.4%,0.16386554621848737,0.00010630796862005971,"Flüge: Leerflüge verbieten ist idiotisch. Bei leeren Plätzen wird Cargo geladen. Flugangebote müssen regelmässig sein, wie Bahnverbindungen."
948,96,30.2%,0.1633109619686801,0.00622800231308164,Klimarat: Die aktuelle Klimaschutzgesetzgebung geht im Bereich Energie weit genug.
949,552,40.0%,0.16308243727598568,7.660433167850632e-05,"Geoengineering stoppen! Nein zu Carbon-Capture Technologien, Solar Radiation Management,"
950,74,54.5%,0.16259894459102903,0.010041679294394637,"PV-Anlagen mit 100% fördern, mit Vermögenssteuern gegenfinanzieren."
951,448,52.5%,0.16250890947968638,0.00023741934739240138,"Steuer auf ungenützte Dachflächen, die bei Nutzung für die letzten 5 Jahre zurückgefordert werden kann"
952,450,35.6%,0.1623188405797102,0.0002346010448755543,"Kernreaktoren der fünften Generation werden gebraucht, um angefallenen Atommüll als Brennstoff zur sauberen Energieerzeugung zu recyceln."
953,516,73.3%,0.15724815724815724,0.00012017884939156979,sofortige Einbau von Smartmetern und nicht erst bis 2024 - damit Energiegemeinschaften endlich Realität werden können
954,376,57.4%,0.15680473372781065,0.0004049802761228179,"Verbot jeglichen mit Verbrennungsmotoren angetriebenen Motorsports zu Land, zu Wasser oder in der Luft."
955,279,64.2%,0.15564694716861754,0.0007682822032635439,Strompreise nach Verbrauchsmenge staffeln. Ab einer bestimmten Menge/Monat wird der Preis immer höher. Energiesparen durch Kostendruck.
956,2,77.4%,0.152859573354273,0.06431246691851578,"Klimarat: Aus Klimasicht reicht es nicht aus, auf E-Autos umzusteigen. Ich bin bereit, zukünftig stärker öffentliche Verkehrsmittel zu nutzen, mit dem Rad zu fahren und zu Fuß zu gehen."
957,1,82.5%,0.15231377877237853,0.06563514283312148,"Klimarat: Produkte und Dienstleistungen, die das Klima belasten, sollen einen deutlich höheren Preis haben als klimafreundliche Produkte und Dienstleistungen."
958,514,48.3%,0.15204678362573093,0.00012124621700822518,Geeignete Südhänge von Bergen sollten für Photovoltaikanlagen genutzt werden.
959,584,35.0%,0.15,4.0852293515925264e-05,Energieimporte werden auch 2050 laut Klimastrategie nötig sein (vermutlich Ex-EU)-> sofort Flüssiggasterminals und Gasspeicher ausbauen
959,615,42.9%,0.15,6.947078175356223e-06,"Kernreaktoren der fünften Generation werden gebraucht, um den Flächenverbrauch bei der Energieerzeugung deutlich zu minimieren."
961,452,34.0%,0.14957264957264957,0.00022749569713830846,"Kernreaktoren der fünften Generation werden gebraucht, um Wasser  thermochemisch in Wasserstoff und Sauerstoff zu spalten."
962,327,51.7%,0.14732142857142858,0.0005457964090123795,"2% der Landesfläche sollte für Windparks nutzbar gemacht werden, um die Wasserstofferzeugung möglich zu machen"
963,274,61.4%,0.14692351926394479,0.0007953553632913523,"Kleinere Wohnungen, Reihenhäuser anstatt große alleinstehende Einfamilienhäuser im Grünen ohne ausreichenden öffentlichen Verkehr."
964,397,41.2%,0.14410905550146058,0.00035953768281767463,Alle Parks in Wien mit Windrädern zur Energieversorgung nutzen. Auf den Dächern Wiens kann man zusätzlich unzählige Windräder aufstellen.
965,470,34.5%,0.1429398148148148,0.00019068192552761584,"Kernreaktoren der fünften Generation werden gebraucht, um Atommüll in saubere Energie zu verwandeln."
966,261,31.0%,0.13924410343847682,0.000864360504940194,Windräder verschandeln nachweislich die Landschaft und sind nicht gänzlich recycelbar. Ihre Lebensdauer beträgt nur maximal 25 Jahre.
967,437,31.5%,0.13546798029556648,0.00028213111346255063,"Erdgas ist eine absolut saubere, in Massen verfügbare, kostengünstige Energie und soll nicht ""verteufelt"" werden. Zusätzlich Biogas fördern."
968,563,46.8%,0.13468013468013465,6.000948405131585e-05,"Goodies und Challanges z.B. ein Lebensmittel Gutschein, wenn man weniger heizt"
969,518,43.1%,0.13085399449035814,0.00011847668336756765,Social-CARBON-Credit System verhindern! NEIN zum CO2 Knast
970,100,83.7%,0.13077496274217582,0.005846388363396322,Bundesländer müssen Zielsetzung 2040 klimaneutral gesetzlich verankern und Maßnahmen zur Erreichung implementieren
971,531,81.6%,0.1306122448979592,0.00010562650508730929,"Mehrheitsmeinung von A (?): ""Das Klima kann der Mensch nicht ändern""; Wir beweisen leider gerade, dass wir es doch können! Das sind Fakten!"
972,541,28.6%,0.12938005390835577,8.46560279597734e-05,"Wir brauchen grundlastfähige Kraftwerke, keine umweltschädlichen Wind- und Sonnenkraftwerke, die uns vom Wetter abhängig machen."
973,463,30.6%,0.12904858299595143,0.00020611830350553088,"Alle nur möglichen Innovationen ohne Tabus (zB-auch Kernkraft) fördern-Fusionsreaktor. PV-Anlagen vertikal, Flächen weiter für Agrar -Nutz."
974,83,59.3%,0.12607123537283263,0.009075412557434357,Strompreise müssen progressiv sein. Mit dem Verbrauch steigt der Preis.
975,601,30.0%,0.12444444444444443,2.2106853083459733e-05,Neben Zwentendorf ein Atomkraftwerk der neuesten Generation errichten
976,499,30.5%,0.12146307798481713,0.00014055364802066943,"Kernreaktoren der fünften Generation werden gebraucht, um riesige Mengen an sauberem Strom und Wärme zu erzeugen."
977,474,29.4%,0.12115384615384614,0.00018717578155874753,Bevölkerungswachstum erfordert mehr Energie. 1 Kind Politik um Effekt der Schrumpfung herbeizuführen? In 100 Jahren evaluieren
978,382,27.1%,0.11379222758445515,0.00039694680977495756,Warum will niemand Energie sparen? Wir verbrauchen zuviel Strom! Windräder sind Landschaftsverschandelung und Vogelmördergeräte.
979,484,29.7%,0.11314285714285711,0.0001646727276832113,"Kernreaktoren der fünften Generation werden gebraucht, um riesige Mengen an billigster Energie zu erzeugen, die in Zukunft benötigt wird."
980,139,28.5%,0.1122606981981982,0.003049385224204688,"Jeder, der ein Windrad fordert, muss ein Windrad auf seinem Dach installieren."
981,553,33.9%,0.11162790697674418,7.481585325690679e-05,Wäschebügeln als Umweltschädlich brandmarken.
982,358,59.4%,0.11016144349477681,0.0004548005993578697,"Automatische Begrenzung der jeweils erlaubten Höchstgeschwindigkeit über die Fahrzeugelektronik, insb. im Ortsgebiet."
983,480,26.9%,0.1096230158730159,0.00017087445428744978,"Wir leben von unserer Landschaft (Tourismus), deshalb sollte diese nicht mit Windrädern verschandelt werden - trotzdem erneuerbare Energie"
984,612,29.2%,0.10695187165775402,1.0482772650160643e-05,Warum werden keine Tesla Tower gebaut ich hab ein Video gesehen in einen kleinen Maßstab wo das funktioniert hat eine Glühbirne zum Leuchten
985,426,77.3%,0.10564663023679416,0.00030210491746907655,"2030 ist zu spät für das erreichen von Zielen. Bisherige Regierungen haben versagt, jetzt ist sofortiges Handeln überlebensnotwendig."
986,176,71.0%,0.1038843721770551,0.0020227173727598133,Bis 2040 muss der Energieverbrauch halbiert und die Energieerzeugung auf erneuerbare Energien umgestellt werden.
987,539,46.4%,0.10259917920656636,8.59414528427146e-05,Angesichts der Dringlichkeit und Komplexität darf sich die Regierung in den nächsten 10 Jahren ausschließlich mit Klimaschutz beschäftigen.
988,429,41.2%,0.10109890109890113,0.00029574654277895573,Ich bin zwischen 36 und 55 Jahre alt.
989,13,78.1%,0.09920096487260663,0.04665972105296797,Klimaschutz ist die einzige Möglichkeit ein Überleben der Menscheit zu ermöglichen!
990,561,41.4%,0.09810479375696768,6.132565306557139e-05,"Flüsse, Bäche sind öffentliches Gut, unterliegen dem Wasserrecht. Nutzung soll zugunsten Energiewende besteuert werden zur Gewinnabschöpfung"
991,566,27.3%,0.09243697478991596,5.5994572317386374e-05,"Windräder sind keine gute Lösung, da ein Recycling der GFK´s bis jetzt nicht geklärt ist und viel Nutzfläche für Felder verloren geht"
992,535,26.9%,0.0909090909090909,9.261563575871487e-05,"Kernreaktoren der fünften Generation werden gebraucht, um waffenfähiges Material für alle Zeiten unschädlich zu machen."
993,240,26.9%,0.089126559714795,0.00105759161973482,Windräder verschandeln die Landschaft und töten Zahlreiche Vögel sowie Unmengen an Insekten.
994,224,75.3%,0.08763017526035048,0.0012236433063677013,Aktuell präsentierten CO2 Preis und Klimabonus der nächsten Jahre verdoppeln
995,604,33.3%,0.0859375,2.0555105817192664e-05,In Städten  Öko Klo (mit Sägespänen) aufstellenHeiße Luft hinter Pv Pannelen nutzen um Brennmaterial zu trocknen und Pyrolytisch verwerten.
996,598,23.3%,0.08571428571428572,2.7318160146412633e-05,Wasserkraft und Windkraft sind nicht als ´nature-friendly´ einzustufen
997,414,39.0%,0.08536585365853658,0.0003233799225921679,"Paralell zu d. Förderungen ein Klima Lotto oder Los System einführen. Max.15000€ Gewinn real Photovolt,Biogasanl. etc auch Anteile an Anlage"
998,89,57.2%,0.08494620635411108,0.0076071911191934495,"Fahrschulen müssen ihre Flotten auf Elektroautos umstellen. (Fahranfängern muss gezeigt werden, was die Zukunft ist.)"
999,591,36.6%,0.08333333333333333,3.2510010048337744e-05,Haushalte die mehr Strom verbrauchen als der Durchschnitt vergleichbarer Haushalte sollen dafür zusätzlich besteuert werden.
1000,577,25.9%,0.08289473684210527,4.5365820461584465e-05,"Es braucht sofort den Dual Fluid Reaktor, um die Abhängigkeit von Energieimporten komplett zu senken!"
1001,386,28.5%,0.08212560386473433,0.00038920683127117306,"Bäume die eine PV Anlage verhindern, gegen kleinwüchsige unbürokratisch ersetzen"
1002,469,49.4%,0.08074534161490682,0.00019125896550902194,Windräder bemalen und mit Aussichtsplattform errichten für zusätzlichen touristischen Nutzen
1003,522,24.4%,0.08035714285714284,0.000115505848259586,Erdgas-Fracking und Erdöl-Bohrungen in Österreich forcieren um energieautarker zu werden.
1004,485,46.8%,0.07894736842105263,0.0001627582176721659,Sofortiges Öl- und Gas-Embargo.
1005,361,61.5%,0.0735294117647059,0.0004508121865589474,Jetzt nützen der Russland-Gaskrise und mit Vollgas alle Gesetze durchs Parlament bringen.
1006,464,28.6%,0.07142857142857141,0.0002024190040358433,Im Wiener Prater müssen Windräder aufgestellt werden. Auch beim Belvedere und Schloss Schönbrunn. 300m-hohe Windräder erzeugen mehr Energie.
1007,616,26.9%,0.06999999999999998,5.728622462956747e-06,Windräder mit Skiliftgondeln behängen danach gibt es keinen Widerstand mehr-im Gegenteil Leute wollen mehr haben optisch Liftstütze=Windrad
1008,544,23.4%,0.06885245901639343,8.342699466877287e-05,"Die Nutzung von Kernenergie (zuverlässig, CO2 frei) sollte auch in Ö überdacht werden."
1009,614,23.1%,0.06666666666666667,7.198378360649545e-06,"Keine neuen Windkraftwerke, die Vögel und Insekten vernichten und wegen Wetterabhängigkeit keine verlässliche Stromquelle sind."
1010,606,22.2%,0.06617647058823531,1.978010770297766e-05,Mit Solarenergie Silizium aus Quarzsand herstellen und in Kohlekraftwerken als Brennstoff verwenden.
1011,550,21.7%,0.06521739130434784,7.740220553827683e-05,"Das ist doch Unsinn! Die Windräder um die es den Stromkonzernen geht, sind riesig und vernichten ganze Vogel- und Fledermauspopulationen."
1012,542,43.4%,0.06371191135734072,8.431948685488437e-05,Klimarat: Sofortiges Öl- und Gas-Embargo.
1013,262,20.5%,0.06111725663716816,0.0008574965859994838,Bau von AKWs in Österreich um mit dem produzierten Strom grünen Wasserstoff zu produzieren Einsatz etwa in der Schwerindustrie od. Mobilität
1014,579,23.1%,0.061111111111111116,4.499429126270227e-05,Möglichst alle asphalt Flächen mit Ökologisch geprüfter Farbe weiß anstreichen lassen... von Freiwilligen
1015,607,43.6%,0.0588235294117647,1.8409211906802933e-05,Klimaticket für alle statt Lohnerhöhung 2023.
1016,581,36.4%,0.058139534883720936,4.2610232255160756e-05,Fahrschulen sollten nur mehr Kurse und Prüfungen für Elektroautos und Elektro-LKWs. anbieten.
1017,164,48.5%,0.0568700705687007,0.002279296036550334,Fahrschulen müssen Car-Sharing anbieten und bewerben.
1018,115,75.6%,0.055700836820083685,0.004200388200536198,"CO2-Preis deutlich erhöhen, sodass er wirksam wird."
1019,570,18.4%,0.053710937500000014,5.131360405522826e-05,"Nur Kernkraftenergie ist die klimaneutral, sicher in der Versorgung und die Basis von H2!"
1020,618,27.8%,0.05357142857142857,1.953795523634144e-06,An Förderungen profitieren jene die Geld haben zu inverstieren. Fair wär Öko Lotto 5 aus 45 mit an Öko-Stromquellen gebundenem Gewinn.
1021,596,19.3%,0.05208333333333335,2.925969370741315e-05,"Auf die ""Energiewende"" verzichten, da sie auf Ideologie und nicht auf Fakten aufbaut. CO2 ist lebensnotwendig."
1022,568,18.8%,0.04988662131519275,5.520720964666128e-05,Das ist doch eine Schutzbehauptung der Naturzerstörer. Die Projekte der Windkraftanlagenbauer sind nämlich meistens unbrauchbarer Mist.
1023,564,18.5%,0.049751243781094516,5.6483467374483775e-05,Atomkraft weiterhin fördern/subventionieren wie derzeit
1024,77,69.5%,0.049045475710072936,0.009742699004641744,"CO2 muss stärker bepreist werden, aber dafür müssen ärmere Haushalte auch mehr Zuschuss bekommen."
1025,269,20.4%,0.048129423660262904,0.0008263914274477067,Ja zu Kernreaktoren der fünften Generation.
1026,569,17.1%,0.04688832054560954,5.304209003382861e-05,"Atomkraftwerk bauen! dies wurde Engerie leistbar machen, Umwelt schonen, Arbeitsplätze schaffen"
1027,578,19.4%,0.04597701149425288,4.5291678578172166e-05,Ich bin jünger als 35 Jahre alt.
1028,547,21.7%,0.04475524475524476,8.063801453053348e-05,"Erneuerbare Energie alleine geht sich nicht aus, weil nicht speicher- oder verfügbar. Es gibt sichere Atomreaktoren: Salzreaktor mit Thorium"
1029,325,20.2%,0.04363229535707626,0.0005505659513738453,Windkraft ist nur etwas fürs offene Meer und Agrarsteppen wie das Weinviertel und ansonsten abzulehnen!
1030,582,16.7%,0.03697478991596638,4.253496843382518e-05,Nur Kernkraftwerke garantieren erforderliche Menge an Elektrizität!
1031,296,65.5%,0.034560480841472584,0.0006532237926668521,100 km/h Tempolimit auf Autobahnen und österreichweite Section Control mittels bestehender Infrastruktur (LKW-Maut). Strafen --> Öko-Invests
1032,198,13.9%,0.0331492904283311,0.0015675674636575186,Der Energiesektor hat wenig Einfluss auf das Klima.
1033,272,72.0%,0.03257887517146777,0.0008136932123709863,"Wenn absehbar wird, dass der CO2 Ausstoß eines Jahres über den Paris-Zielen liegt (zB im Sept) soll ein Notfallmechanismus ausgelöst werden."
1034,589,20.5%,0.03230769230769231,3.3327090646370585e-05,Verbrauchtes Toilettpapier in den Restmüll. Spart Energie bei der Abwasseraufbereitung und kann thermisch verwertet werden.
1035,38,59.0%,0.030449109104222605,0.02451742012715268,"Klimarat: Klimaschutz ist so dringend und muss umgesetzt werden, auch wenn zeitnah keine sozialen Ausgleichsmaßnahmen möglich sind."
1036,575,18.1%,0.02678571428571429,5.029170124954867e-05,Das Klima kann der Mensch nicht ändern
1037,549,18.1%,0.020898641588296754,7.784455295006195e-05,Eine Frage zu deiner Person: Ich bin jünger als 35 Jahre alt.
1038,16,71.0%,0.01714968774395004,0.042884782297038126,Klimarat: Österreich muss im Klimaschutz global eine Vorbildrolle übernehmen.
1039,594,6.6%,0.005882352941176469,3.001292500007663e-05,"Mit AKWs CO2-neutralen Strom erzeugen, sämtliche Wasserkraftwerke abreißen und alle österreichischen Fließgewässer renaturieren!"
